FEN: rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR, Games: 176, Wins: 83, Losses: 82, Draws: 11
FEN: 4r1k1/ppp2P1p/2bp1p2/4n1q1/2P5/7P/PBP1Q1P1/3R1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 4r3/ppp2k1p/2bp1p2/4n1q1/2P5/7P/PBP1Q1P1/3R1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 4r3/ppp2k1p/2bp1p2/4n1q1/2P5/7P/PBP2QP1/3R1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 4r3/ppp2k1p/2bp1pq1/4n3/2P5/7P/PBP2QP1/3R1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 4r3/ppp2k1p/2bp1pq1/4n3/2P5/7P/P1P2QP1/2BR1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp2k1p/2bprpq1/4n3/2P5/7P/P1P2QP1/2BR1RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp2k1p/2bprpq1/4n3/2P5/7P/P1P2QP1/2B1RRK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp2k1p/2bprpq1/8/2n5/7P/P1P2QP1/2B1RRK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp2k1p/2bpRpq1/8/2n5/7P/P1P2QP1/2B2RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp4p/2bpkpq1/8/2n5/7P/P1P2QP1/2B2RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp4p/2bpkpq1/8/2n5/7P/P1P1Q1P1/2B2RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp4p/2bpkpq1/4n3/8/7P/P1P1Q1P1/2B2RK1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/ppp4p/2bpkpq1/4n3/8/7P/P1P1Q1P1/2B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/1pp4p/p1bpkpq1/4n3/8/7P/P1P1Q1P1/2B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/1pp4p/p1bpkpq1/4n3/8/4Q2P/P1P3P1/2B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/1pp4p/p1bpkp2/4n3/8/4Q2P/P1P3q1/2B1R1K1, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r3kbnr/pp1npppp/2p5/8/4P1b1/5N2/PPP1BPPP/RNBK3R, Games: 4, Wins: 2, Losses: 2, Draws: 0
FEN: r3kbnr/pp1npppp/2p5/8/4P1b1/8/PPP1BPPP/RNBKN2R, Games: 4, Wins: 2, Losses: 2, Draws: 0
FEN: r3kb1r/pp1npppp/2p2n2/8/4P1b1/8/PPP1BPPP/RNBKN2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp1npppp/2p2n2/8/4P1b1/5P2/PPP1B1PP/RNBKN2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp1npppp/2p1bn2/8/4P3/5P2/PPP1B1PP/RNBKN2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: r3kb1r/pp1npppp/2p1bn2/8/4P3/3N1P2/PPP1B1PP/RNBK3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp1npppp/2p1bn2/8/4P3/3N1P2/PPP1B1PP/RNBK3R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp1npppp/2p1bn2/8/4P3/3N1P2/PPP1B1PP/RNB1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp2pppp/1np1bn2/8/4P3/3N1P2/PPP1B1PP/RNB1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp2pppp/1np1bn2/8/4P3/1P1N1P2/P1P1B1PP/RNB1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp2pp1p/1np1bnp1/8/4P3/1P1N1P2/P1P1B1PP/RNB1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp2pp1p/1np1bnp1/2N5/4P3/1P3P2/P1P1B1PP/RNB1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp1bpp1p/1np2np1/2N5/4P3/1P3P2/P1P1B1PP/RNB1K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr1b1r/pp1bpp1p/1np2np1/2N5/4PB2/1P3P2/P1P1B1PP/RN2K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr3r/pp1bppbp/1np2np1/2N5/4PB2/1P3P2/P1P1B1PP/RN2K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2kr3r/pp1bppbp/1np2np1/2N5/4PB2/1PP2P2/P3B1PP/RN2K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp2ppbp/1np2np1/2N5/4PB2/1PP2P2/P3B1PP/RN2K2R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp2ppbp/1np2np1/2N5/4PB2/1PP2P2/P3BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp1nppbp/1np3p1/2N5/4PB2/1PP2P2/P3BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp1nppbp/1np3p1/8/4PB2/1PPN1P2/P3BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp1nppb1/1np3pp/8/4PB2/1PPN1P2/P3BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp1nppb1/1np3pp/8/P3PB2/1PPN1P2/4BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp2ppb1/1np2npp/8/P3PB2/1PPN1P2/4BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/pp2ppb1/1np2npp/8/PN2PB2/1PP2P2/4BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/1p2ppb1/1np2npp/p7/PN2PB2/1PP2P2/4BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/1p2ppb1/1np2npp/p7/P3PB2/1PPN1P2/4BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/1p1nppb1/2p2npp/p7/P3PB2/1PPN1P2/4BKPP/RN5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/1p1nppb1/2p2npp/p7/P3PB2/1PPN1P2/R3BKPP/1N5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/3nppb1/1pp2npp/p7/P3PB2/1PPN1P2/R3BKPP/1N5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 2krb2r/3nppb1/1pp2npp/p7/P3PB2/1PPN1P2/2R1BKPP/1N5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp2npp/p7/P3PB2/1PPN1P2/2R1BKPP/1N5R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp2npp/p7/P3PB2/1PPN1P2/2RNBKPP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp3pp/p6n/P3PB2/1PPN1P2/2RNBKPP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp3pp/p6n/P3P3/1PPNBP2/2RNBKPP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp3pp/p3n2n/P3P3/1PPNBP2/2RNBKPP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp3pp/p3n2n/P3P3/1PP1BP2/1NRNBKPP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp4p/p3n1pn/P3P3/1PP1BP2/1NRNBKPP/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp4p/p3n1pn/P3P3/1PP1BPP1/1NRNBK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp2n1p/p3n1p1/P3P3/1PP1BPP1/1NRNBK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp2n1p/p3n1p1/P1N1P3/1PP1BPP1/2RNBK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp2n1p/p5p1/P1n1P3/1PP1BPP1/2RNBK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k2ppb1/1pp2n1p/p5p1/P1N1P3/1PP1BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp4p/p5p1/P1N1P3/1PP1BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp4p/p5p1/PPN1P3/2P1BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp4p/6p1/PpN1P3/2P1BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1nppb1/1pp4p/6p1/PPN1P3/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1np1b1/1pp4p/5pp1/PPN1P3/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3rb2r/1k1np1b1/1pp4p/5Pp1/PPN5/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/1k1npbb1/1pp4p/5Pp1/PPN5/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/1k1npbb1/1pp4p/P4Pp1/1PN5/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/1k1npbb1/2p4p/Pp3Pp1/1PN5/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/1k1npbb1/P1p4p/1p3Pp1/1PN5/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/3npbb1/k1p4p/1p3Pp1/1PN5/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/3npbb1/k1p4p/Np3Pp1/1P6/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/Np2nPp1/1P6/4BPP1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/Np2nPp1/1P3P2/4B1P1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/Np2nP2/1P3p2/4B1P1/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/Np2nP2/1P3P2/4B3/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/Np3P2/1Pn2P2/4B3/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/1p3P2/1PN2P2/4B3/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/5P2/1Pp2P2/4B3/2R1BK1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4pbb1/k1p4p/5P2/1PB2P2/4B3/2R2K1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4p1b1/k1p4p/5P2/1Pb2P2/4B3/2R2K1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/4p1b1/k1p4p/5P2/1PR2P2/4B3/5K1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/1k2p1b1/2p4p/5P2/1PR2P2/4B3/5K1P/7R, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r3r/1k2p1b1/2p4p/5P2/1PR2P2/4B3/5K1P/1R6, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/1k2p1b1/2pr3p/5P2/1PR2P2/4B3/5K1P/1R6, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/1k2p1b1/2pr3p/1P3P2/2R2P2/4B3/5K1P/1R6, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/1k2p1b1/3r3p/1p3P2/2R2P2/4B3/5K1P/1R6, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/1k2p1b1/3r3p/1R3P2/2R2P2/4B3/5K1P/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/4p1b1/k2r3p/1R3P2/2R2P2/4B3/5K1P/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 7r/4p1b1/k2r3p/5P2/2R2P2/1R2B3/5K1P/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r4/4p1b1/k2r3p/5P2/2R2P2/1R2B3/5K1P/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: 3r4/4p1b1/k2r3p/5P2/R4P2/1R2B3/5K1P/8, Games: 1, Wins: 1, Losses: 0, Draws: 0
FEN: rnbqkbnr/pppppp1p/6p1/8/4P3/8/PPPP1PPP/RNBQKBNR, Games: 5, Wins: 1, Losses: 4, Draws: 0
FEN: rnbqkbnr/pppppp1p/6p1/8/4P2P/8/PPPP1PP1/RNBQKBNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqkbnr/ppp1pp1p/6p1/3p4/4P2P/8/PPPP1PP1/RNBQKBNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqkbnr/ppp1pp1p/6p1/3p4/4P2P/3P4/PPP2PP1/RNBQKBNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqkbnr/ppp1pp1p/6p1/8/4p2P/3P4/PPP2PP1/RNBQKBNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnbqkbnr/ppp1pp1p/6p1/8/4P2P/8/PPP2PP1/RNBQKBNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1kbnr/ppp1pp1p/6p1/8/4P2P/8/PPP2PP1/RNBqKBNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1kbnr/ppp1pp1p/6p1/8/4P2P/8/PPP2PP1/RNBK1BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1kb1r/ppp1pp1p/5np1/8/4P2P/8/PPP2PP1/RNBK1BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1kb1r/ppp1pp1p/5np1/8/4P2P/5P2/PPP3P1/RNBK1BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k2r/ppp1ppbp/5np1/8/4P2P/5P2/PPP3P1/RNBK1BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb1k2r/ppp1ppbp/5np1/8/4P2P/2P2P2/PP4P1/RNBK1BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb2rk1/ppp1ppbp/5np1/8/4P2P/2P2P2/PP4P1/RNBK1BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: rnb2rk1/ppp1ppbp/5np1/8/4P2P/2P2P2/PPK3P1/RNB2BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pppnppbp/5np1/8/4P2P/2P2P2/PPK3P1/RNB2BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pppnppbp/5np1/8/4PB1P/2P2P2/PPK3P1/RN3BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1nppbp/2p2np1/8/4PB1P/2P2P2/PPK3P1/RN3BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1nppbp/2p2np1/8/P3PB1P/2P2P2/1PK3P1/RN3BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1nppbp/2p3p1/7n/P3PB1P/2P2P2/1PK3P1/RN3BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1nppbp/2p3p1/7n/P3P2P/2P2P2/1PK3PB/RN3BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/4b2n/P3P2P/2P2P2/1PK3PB/RN3BNR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/4b2n/P1B1P2P/2P2P2/1PK3PB/RN4NR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/4b3/P1B1P2P/2P2Pn1/1PK3PB/RN4NR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/4b3/P1B1P2P/2P2PB1/1PK3P1/RN4NR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/8/P1B1P2P/2P2Pb1/1PK3P1/RN4NR, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/8/P1B1P2P/2P2Pb1/1PK1N1P1/RN5R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/4b3/P1B1P2P/2P2P2/1PK1N1P1/RN5R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp1npp1p/2p3p1/4b3/P1B1P2P/2P2P2/1PKNN1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp2pp1p/1np3p1/4b3/P1B1P2P/2P2P2/1PKNN1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/pp2pp1p/1np3p1/4b3/P3P2P/1BP2P2/1PKNN1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/1p2pp1p/1np3p1/p3b3/P3P2P/1BP2P2/1PKNN1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/1p2pp1p/1np3p1/p3b3/P3P2P/1BP2P2/1PK1N1P1/R4N1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/1p2pp2/1np3p1/p3b2p/P3P2P/1BP2P2/1PK1N1P1/R4N1R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2rk1/1p2pp2/1np3p1/p3b2p/P3P2P/1BP1NP2/1PK1N1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1p2ppk1/1np3p1/p3b2p/P3P2P/1BP1NP2/1PK1N1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1p2ppk1/1np3p1/p3b2p/P3P2P/1BP2P2/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1p2p1k1/1np3p1/p3bp1p/P3P2P/1BP2P2/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1p2p1k1/1np3p1/p3bp1p/P3PP1P/1BP5/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb1p1k1/1np3p1/p4p1p/P3PP1P/1BP5/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb1p1k1/1np3p1/p3Pp1p/P4P1P/1BP5/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb1p1k1/2p3p1/p2nPp1p/P4P1P/1BP5/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb1p1k1/2p3p1/p2BPp1p/P4P1P/2P5/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb1p1k1/6p1/p2pPp1p/P4P1P/2P5/1PK1N1P1/R2N3R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb1p1k1/6p1/p2pPp1p/P4P1P/2P1N3/1PK1N1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb3k1/4p1p1/p2pPp1p/P4P1P/2P1N3/1PK1N1P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1pb3k1/4p1p1/p2pPp1p/P2N1P1P/2P1N3/1PK3P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1p4k1/1b2p1p1/p2pPp1p/P2N1P1P/2P1N3/1PK3P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1b2r2/1p4k1/1b2p1p1/p2pPp1p/P2N1P1P/2PKN3/1P4P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r4r2/1p1b2k1/1b2p1p1/p2pPp1p/P2N1P1P/2PKN3/1P4P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r4r2/1p1b2k1/1b2p1p1/p2pPp1p/P2N1P1P/2PK4/1PN3P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p1b2k1/1b2p1p1/p2pPp1p/P2N1P1P/2PK4/1PN3P1/R6R, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p1b2k1/1b2p1p1/p2pPp1p/P2N1P1P/2PK3R/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p1b1k2/1b2p1p1/p2pPp1p/P2N1P1P/2PK3R/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p1b1k2/1b2p1p1/p2pPp1p/P2N1P1P/2PK2R1/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/bp1b1k2/4p1p1/p2pPp1p/P2N1P1P/2PK2R1/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/bp1b1k2/4p1p1/pN1pPp1p/P4P1P/2PK2R1/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/bp3k2/4p1p1/pb1pPp1p/P4P1P/2PK2R1/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/bp3k2/4p1p1/pP1pPp1p/5P1P/2PK2R1/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p3k2/1b2p1p1/pP1pPp1p/5P1P/2PK2R1/1PN3P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p3k2/1b2p1p1/pP1pPp1p/3N1P1P/2PK2R1/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p3k2/4p1p1/pP1pPp1p/3b1P1P/2PK2R1/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r1r5/1p3k2/4p1p1/pP1pPp1p/3K1P1P/2P3R1/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r7/1p3k2/4p1p1/pP1pPp1p/2rK1P1P/2P3R1/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r7/1p3k2/4p1p1/pP1pPp1p/2r2P1P/2P1K1R1/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r7/5k2/1p2p1p1/pP1pPp1p/2r2P1P/2P1K1R1/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: r7/5k2/1p2p1p1/pP1pPp1p/2r2P1P/2P1KR2/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/5k2/1p2p1p1/pP1pPp1p/2r2P1P/2P1KR2/1P4P1/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/5k2/1p2p1p1/pP1pPp1p/2r2P1P/2P1KRP1/1P6/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/5k2/1p2p1p1/pPrpPp1p/5P1P/2P1KRP1/1P6/R7, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/5k2/1p2p1p1/pPrpPp1p/5P1P/2P1K1P1/1P6/R4R2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/5k2/1p2p1p1/pr1pPp1p/5P1P/2P1K1P1/1P6/R4R2, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 2r5/5k2/1p2p1p1/pr1pPp1p/5P1P/2P1K1P1/1P6/R2R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/5k2/1p2p1p1/pr1pPp1p/2r2P1P/2P1K1P1/1P6/R2R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/5k2/1p2p1p1/pr1pPp1p/2r2P1P/2P1K1P1/RP6/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/5k2/1p2p1p1/p2pPp1p/2r2P1P/1rP1K1P1/RP6/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/5k2/1p2p1p1/p2pPp1p/2r2P1P/1rPK2P1/RP6/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4k3/1p2p1p1/p2pPp1p/2r2P1P/1rPK2P1/RP6/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4k3/1p2p1p1/p2pPp1p/2r2P1P/1rP3P1/RPK5/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4k3/1p2p1p1/pr1pPp1p/2r2P1P/2P3P1/RPK5/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/4k3/1p2p1p1/pr1pPp1p/2r2P1P/1PP3P1/R1K5/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/2r1k3/1p2p1p1/pr1pPp1p/5P1P/1PP3P1/R1K5/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/2r1k3/1p2p1p1/pr1pPp1p/5P1P/1PPK2P1/R7/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
FEN: 8/2r1k3/1p2p1p1/p2pPp1p/5P1P/1rPK2P1/R7/3R4, Games: 1, Wins: 0, Losses: 1, Draws: 0
